company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Emmendinger Maschinenbau GmbH,Emmendingen,NA,NA,"203.926,74","202.320,49",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Emmendinger_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
sera GmbH,Immenhausen,"1.629.354,24","1.764.721,16",2021,2020,31.12.2021,31.12.2020,bundesanzeiger_local_maschinenbau/sera_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LEMMER-FULLWOOD GmbH,Lohmar,"35.149,00","43.441,00","389.397,00","369.681,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/LEMMER-FULLWOOD_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Elektrowerk Hannover,Hannover,NA,NA,"275.311,00","75.702,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Elektrowerk_Hannover/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FEUTRON Klimasimulation GMBH,Langenwetzendorf,NA,NA,"1.883.390,91","610.939,82",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/FEUTRON_Klimasimulation_GMBH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KOLLER Maschinen- und Anlagenbau GmbH,Celle,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KOLLER_Maschinen-_und_Anlagenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ZIMM Germany GmbH,Ohorn,"23.098.578,38","46.196,29","8.286.969,05","9.572.555,98",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/ZIMM_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Affeldt - Maschinenbau GmbH,Neuendorf bei Elmshorn,NA,NA,"23.718,00","25.273,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Affeldt_-_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IPTE Germany GmbH,Heroldsberg,"61.001,33","77.238,87","403.338,23","320.577,62",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/IPTE_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
TRAPO GmbH,Gescher,NA,NA,NA,NA,-,-,
UNICOR GmbH,Haßfurt,28.02.2022,28.02.2021,"508.684,69","599.135,01",28.02.2022,28.02.2021,bundesanzeiger_local_maschinenbau/UNICOR_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.03.2021_bis_zum_28.02.2022
Hager Sondermaschinenbau GmbH,Möttingen,"6.731.886,25","7.598,60","6.599.721,53","7.214.927,53",01.10.2021,30.09.2022,bundesanzeiger_local_maschinenbau/Hager_Sondermaschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
SMG Sportplatzmaschinenbau GmbH,Vöhringen,"1.658.679,00","88.514,00","3.473.986,00","742,2",01.01.2020,31.12.2020,bundesanzeiger_local_maschinenbau/SMG_Sportplatzmaschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
MIWE Michael Wenz GmbH,Arnstein,"1.668.312,00","1.980.265,00","155.892,00","234.341,00",31.12.2021,31.12.2021,bundesanzeiger_local_maschinenbau/MIWE_Michael_Wenz_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schrage GmbH Maschinen- u. Apparatebau,Soest,NA,NA,"90.217,00","95.248,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Schrage_GmbH_Maschinen-_u._Apparatebau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Renold GmbH,Einbeck,NA,NA,"0,00","0,00",31.03.2022,31.03.2022,bundesanzeiger_local_maschinenbau/Renold_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
VENTAPP GmbH,Kempen,"336.206,48","397.352,48","1.449.715,10","1.590.016,83",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/VENTAPP_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WEBER Schraubautomaten GmbH,Wolfratshausen,"1.109.333,00","1.335.955,00","35.073.087,01","30.983.112,71",01.04.2021,31.03.2022,bundesanzeiger_local_maschinenbau/WEBER_Schraubautomaten_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
KALTENBACH GmbH + Co. KG,Lörrach,"79.891,76","101.595,83","1.266.964,49","1.473.685,86",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KALTENBACH_GmbH_+_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Albrecht Bäumer,Freudenberg,"1.118.210,00","861.063,00","7.216.716,62","7.141.220,78",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Albrecht_Baeumer/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kruse + Sohn,Edewecht,NA,NA,"201.345,38","137.138,38",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Kruse_+_Sohn/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Palamides GmbH,Renningen,31.12.2021,"306.895,00","126.792,33","136.494,96",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Palamides_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Karl Menzel Maschinenfabrik GmbH & Co.,Bielefeld,NA,NA,"258.839,50",269,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Karl_Menzel_Maschinenfabrik_GmbH_and_Co./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
DELLNER BUBENZER GERMANY GmbH,Kirchen (Sieg),NA,NA,NA,NA,-,-,
Markem-Imaje GmbH,Stuttgart,NA,NA,NA,NA,-,-,
voestalpine Böhler Welding,Eisenberg (Pfalz),NA,NA,NA,NA,-,-,
FRIEDRICH KOCKS GmbH & Co. KG,Hilden,NA,NA,"307.941,00","408.569,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/FRIEDRICH_KOCKS_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MINDA Industrieanlagen GmbH,Minden,"566.951,00","619.982,00","9.772.892,00","10.124.700,00",31.12.2021,31.12.2020,bundesanzeiger_local_maschinenbau/MINDA_Industrieanlagen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zwickauer Werkzeug- und,Zwickau,NA,NA,"2.538.528,46","2.758.691,46",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Zwickauer_Werkzeug-_und/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Renner GmbH,Güglingen,"9.168,00","14.386,50","887.186,50","801.401,50",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Renner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
